Field,StrategyOrDate,MOMENTUM_WINDOW,VOLATILITY_WINDOW,Value
AggReturn,2019-05-29 00:00:00,100,80,0.0203946834885729
AggReturn,2019-05-29 00:00:00,200,40,0.0254340160653927
AggReturn,2019-05-29 00:00:00,200,80,0.0162503425960049
AggReturn,2019-05-30 00:00:00,100,40,-0.015029789359061
AggReturn,2019-05-30 00:00:00,100,80,-0.1921794346987472
AggReturn,2019-05-30 00:00:00,200,40,-0.004378996045145
AggReturn,2019-05-30 00:00:00,200,80,0.0142293527839168
AggReturn,2019-05-31 00:00:00,100,40,0.0208908884443642
AggReturn,2019-05-31 00:00:00,100,80,0.0015327605322707
AggReturn,2019-05-31 00:00:00,200,40,0.0329025016537107
AggReturn,2019-05-31 00:00:00,200,80,0.0281088397171916
AggReturn,2019-06-03 00:00:00,100,40,0.0131326738367921
AggReturn,2019-06-03 00:00:00,100,80,0.0394650870406584
AggReturn,2019-06-03 00:00:00,200,40,-0.031837880570564
AggReturn,2019-06-03 00:00:00,200,80,-0.0188293696906593
AggReturn,2019-06-04 00:00:00,100,40,0.0136354313779194
AggReturn,2019-06-04 00:00:00,100,80,0.0141380990826546
AggReturn,2019-06-04 00:00:00,200,40,0.0306654676134417
AggReturn,2019-06-04 00:00:00,200,80,0.0210560468867948
AggReturn,2019-06-05 00:00:00,100,40,-0.0097936540978825
AggReturn,2019-06-05 00:00:00,100,80,-0.0065678476462696
AggReturn,2019-06-05 00:00:00,200,40,-0.0092305582482439
AggReturn,2019-06-05 00:00:00,200,80,-0.0109464127437826
AggReturn,2019-06-06 00:00:00,100,40,0.0519871520507986
AggReturn,2019-06-06 00:00:00,100,80,0.055955413877224
AggReturn,2019-06-06 00:00:00,200,40,0.0122008089735533
AggReturn,2019-06-06 00:00:00,200,80,0.0275447243174687
AggReturn,2019-06-07 00:00:00,100,40,0.0101498085822792
AggReturn,2019-06-07 00:00:00,100,80,0.0163219809301069
AggReturn,2019-06-07 00:00:00,200,40,0.0431305689578442
AggReturn,2019-06-07 00:00:00,200,80,0.0335041391417523
AggReturn,2019-06-10 00:00:00,100,40,0.0123483595181165
AggReturn,2019-06-10 00:00:00,100,80,0.0133468166817367
AggReturn,2019-06-10 00:00:00,200,40,0.0072504510841041
AggReturn,2019-06-10 00:00:00,200,80,-0.0010957992285898
AggReturn,2019-06-11 00:00:00,100,40,-0.0054617573325018
AggReturn,2019-06-11 00:00:00,100,80,0.0080007517540928
AggReturn,2019-06-11 00:00:00,200,40,-0.0116405175951253
AggReturn,2019-06-11 00:00:00,200,80,0.0101251594561528
AggReturn,2019-06-12 00:00:00,100,40,0.0132550739566543
AggReturn,2019-06-12 00:00:00,100,80,-0.007802973533352
AggReturn,2019-06-12 00:00:00,200,40,0.0059755715643479
AggReturn,2019-06-12 00:00:00,200,80,0.0267990567709464
AggReturn,2019-06-13 00:00:00,100,40,-0.0289197489611197
AggReturn,2019-06-13 00:00:00,100,80,0.0028784966529153
AggReturn,2019-06-13 00:00:00,200,40,-0.0807199068051183
AggReturn,2019-06-13 00:00:00,200,80,-0.0229802833562522
AggReturn,2019-06-14 00:00:00,100,40,-0.0353590595845553
AggReturn,2019-06-14 00:00:00,100,80,-0.0610956493639194
AggReturn,2019-06-14 00:00:00,200,40,0.0346774682599752
AggReturn,2019-06-14 00:00:00,200,80,-0.0542968271363385
AggReturn,2019-06-17 00:00:00,100,40,0.0136413125511562
AggReturn,2019-06-17 00:00:00,100,80,0.0156995354257284
AggReturn,2019-06-17 00:00:00,200,40,-0.01682519767469
AggReturn,2019-06-17 00:00:00,200,80,-0.0125364409735077
AggReturn,2019-06-18 00:00:00,100,40,0.0188140707134791
AggReturn,2019-06-18 00:00:00,100,80,0.0347114743627262
AggReturn,2019-06-18 00:00:00,200,40,-0.0081404902910746
AggReturn,2019-06-18 00:00:00,200,80,0.0137993753987909
AggReturn,2019-06-19 00:00:00,100,40,-0.0351133499379873
AggReturn,2019-06-19 00:00:00,100,80,-0.0471204277359715
AggReturn,2019-06-19 00:00:00,200,40,0.0039739607481944
AggReturn,2019-06-19 00:00:00,200,80,-0.0428041400269993
AggReturn,2019-06-20 00:00:00,100,40,0.0167746178214976
AggReturn,2019-06-20 00:00:00,100,80,0.0191667421397342
AggReturn,2019-06-20 00:00:00,200,40,0.0335413204118267
AggReturn,2019-06-20 00:00:00,200,80,0.0265900646769873
AggReturn,2019-06-21 00:00:00,100,40,-0.0596785585601258
AggReturn,2019-06-21 00:00:00,100,80,-0.0491455611166834
AggReturn,2019-06-21 00:00:00,200,40,-0.0760710263747045
AggReturn,2019-06-21 00:00:00,200,80,-0.0815697114717466
AggReturn,2019-06-24 00:00:00,100,40,0.012405422342457
AggReturn,2019-06-24 00:00:00,100,80,0.0165653891309655
AggReturn,2019-06-24 00:00:00,200,40,-0.0110666501274156
AggReturn,2019-06-24 00:00:00,200,80,-0.017476906537672
AggReturn,2019-06-25 00:00:00,100,40,-0.0050548112557139
AggReturn,2019-06-25 00:00:00,100,80,-0.0136175023872123
AggReturn,2019-06-25 00:00:00,200,40,-0.0092745919364737
AggReturn,2019-06-25 00:00:00,200,80,-0.0046778192940026
AggReturn,2019-06-26 00:00:00,100,40,0.0018214124889899
AggReturn,2019-06-26 00:00:00,100,80,0.0011970168767642
AggReturn,2019-06-26 00:00:00,200,40,0.0258928303387927
AggReturn,2019-06-26 00:00:00,200,80,0.0104295715528502
AggReturn,2019-06-27 00:00:00,100,40,0.007174902788576
AggReturn,2019-06-27 00:00:00,100,80,-0.0080640734810833
AggReturn,2019-06-27 00:00:00,200,40,0.0346957278753794
AggReturn,2019-06-27 00:00:00,200,80,-0.0034916563570385
AggReturn,2019-06-28 00:00:00,100,40,0.0272603690068975
AggReturn,2019-06-28 00:00:00,100,80,0.0125077547597927
AggReturn,2019-06-28 00:00:00,200,40,0.0318698016365347
AggReturn,2019-06-28 00:00:00,200,80,0.0412034992817074
AggReturn,2019-07-01 00:00:00,100,40,0.0254216827554381
AggReturn,2019-07-01 00:00:00,100,80,0.0400343685959111
AggReturn,2019-07-01 00:00:00,200,40,-0.0012174907569015
AggReturn,2019-07-01 00:00:00,200,80,0.0419489839885206
AggReturn,2019-07-02 00:00:00,100,40,-0.0134341818437218
AggReturn,2019-07-02 00:00:00,100,80,0.0030386912707194
AggReturn,2019-07-02 00:00:00,200,40,-0.0154423355100945
AggReturn,2019-07-02 00:00:00,200,80,-0.0257095011571044
AggReturn,2019-07-03 00:00:00,100,40,0.0440932989903327
AggReturn,2019-07-03 00:00:00,100,80,0.0349458240847424
AggReturn,2019-07-03 00:00:00,200,40,0.0567950472798215
AggReturn,2019-07-03 00:00:00,200,80,0.0497101584474703
AggReturn,2019-07-05 00:00:00,100,40,0.0044832114257735
AggReturn,2019-07-05 00:00:00,100,80,-0.0071959782158303
AggReturn,2019-07-05 00:00:00,200,40,-0.0100050417027287
AggReturn,2019-07-05 00:00:00,200,80,-0.0155839115638681
AggReturn,2019-07-08 00:00:00,100,40,0.01118324093041
AggReturn,2019-07-08 00:00:00,100,80,-0.008860285944302
AggReturn,2019-07-08 00:00:00,200,40,-0.0104981555614718
AggReturn,2019-07-08 00:00:00,200,80,-0.0082855000049302
AggReturn,2019-07-09 00:00:00,100,40,0.0111721473376826
AggReturn,2019-07-09 00:00:00,100,80,0.0029017158774272
AggReturn,2019-07-09 00:00:00,200,40,-0.0036144954707981
AggReturn,2019-07-09 00:00:00,200,80,-0.0034763321123875
AggReturn,2019-07-10 00:00:00,100,40,-0.2463737790183299
AggReturn,2019-07-10 00:00:00,100,80,-0.2616803294459876
AggReturn,2019-07-10 00:00:00,200,40,-0.3025859761105176
AggReturn,2019-07-10 00:00:00,200,80,-0.2604883134254314
AggReturn,2019-07-11 00:00:00,100,40,0.070626410411229
AggReturn,2019-07-11 00:00:00,100,80,0.082926224254064
AggReturn,2019-07-11 00:00:00,200,40,0.0868924074661544
AggReturn,2019-07-11 00:00:00,200,80,0.0759376764157988
AggReturn,2019-07-12 00:00:00,100,40,0.0331966887795654
AggReturn,2019-07-12 00:00:00,100,80,0.0146035372332325
AggReturn,2019-07-12 00:00:00,200,40,0.0107197261917382
AggReturn,2019-07-12 00:00:00,200,80,0.0156898619165386
AggReturn,2019-07-15 00:00:00,100,40,-0.0306466078019212
AggReturn,2019-07-15 00:00:00,100,80,-0.0168817060370194
AggReturn,2019-07-15 00:00:00,200,40,-0.0224290408335018
AggReturn,2019-07-15 00:00:00,200,80,-0.0186908673612515
AggReturn,2019-07-16 00:00:00,100,40,0.0136824695104407
AggReturn,2019-07-16 00:00:00,100,80,0.0302402104315826
AggReturn,2019-07-16 00:00:00,200,40,0.0397705481168455
AggReturn,2019-07-16 00:00:00,200,80,0.0350200577030051
AggReturn,2019-07-17 00:00:00,100,40,0.0212096491690744
AggReturn,2019-07-17 00:00:00,100,80,0.0185651005454417
AggReturn,2019-07-17 00:00:00,200,40,0.0358397631459943
AggReturn,2019-07-17 00:00:00,200,80,0.02464329739849
AggReturn,2019-07-18 00:00:00,100,40,0.0328256515041548
AggReturn,2019-07-18 00:00:00,100,80,0.0275789821210593
AggReturn,2019-07-18 00:00:00,200,40,0.032018149272687
AggReturn,2019-07-18 00:00:00,200,80,0.0317462477824878
AggReturn,2019-07-19 00:00:00,100,40,0.0232929716948338
AggReturn,2019-07-19 00:00:00,100,80,0.0190221393512395
AggReturn,2019-07-19 00:00:00,200,40,0.013211946533418
AggReturn,2019-07-19 00:00:00,200,80,0.0133841244853507
AggReturn,2019-07-22 00:00:00,100,40,-0.0001682281623814
AggReturn,2019-07-22 00:00:00,100,80,-0.0056451793262336
AggReturn,2019-07-22 00:00:00,200,40,-0.0090101395492713
AggReturn,2019-07-22 00:00:00,200,80,-0.0094352318979959
AggReturn,2019-07-23 00:00:00,100,40,-0.0092450547768976
AggReturn,2019-07-23 00:00:00,100,80,0.019486213954371
AggReturn,2019-07-23 00:00:00,200,40,0.0315458390319499
AggReturn,2019-07-23 00:00:00,200,80,0.0239072468123392
AggReturn,2019-07-24 00:00:00,100,40,0.0158269581359939
AggReturn,2019-07-24 00:00:00,100,80,0.0699954285544643
AggReturn,2019-07-24 00:00:00,200,40,0.0863081778708051
AggReturn,2019-07-24 00:00:00,200,80,0.0892943735777836
AggReturn,2019-07-25 00:00:00,100,40,0.0443483261549403
AggReturn,2019-07-25 00:00:00,100,80,0.0162652980719122
AggReturn,2019-07-25 00:00:00,200,40,0.0195297436580921
AggReturn,2019-07-25 00:00:00,200,80,0.012606023279018
AggReturn,2019-07-26 00:00:00,100,40,0.0252434177537246
AggReturn,2019-07-26 00:00:00,100,80,0.0021931054786439
AggReturn,2019-07-26 00:00:00,200,40,0.007628035403394
AggReturn,2019-07-26 00:00:00,200,80,0.0140490038618026
AggReturn,2019-07-29 00:00:00,100,40,0.0241455865163177
AggReturn,2019-07-29 00:00:00,100,80,0.0080851053458474
AggReturn,2019-07-29 00:00:00,200,40,-0.0037561985389086
AggReturn,2019-07-29 00:00:00,200,80,-0.0058183374921013
AggReturn,2019-07-30 00:00:00,100,40,0.0154413769078877
AggReturn,2019-07-30 00:00:00,100,80,0.0233214520148536
AggReturn,2019-07-30 00:00:00,200,40,0.0247994494357162
AggReturn,2019-07-30 00:00:00,200,80,0.0238408110377
AggReturn,2019-07-31 00:00:00,100,40,0.0221888566409424
AggReturn,2019-07-31 00:00:00,100,80,0.0241496462062436
AggReturn,2019-07-31 00:00:00,200,40,0.0121458968858184
AggReturn,2019-07-31 00:00:00,200,80,0.0149759496702208
AggReturn,2019-08-01 00:00:00,100,40,0.0433887726770993
AggReturn,2019-08-01 00:00:00,100,80,0.0423882993198532
AggReturn,2019-08-01 00:00:00,200,40,0.0682009236295607
AggReturn,2019-08-01 00:00:00,200,80,0.0540563893780399
AggReturn,2019-08-02 00:00:00,100,40,0.0052204961519728
AggReturn,2019-08-02 00:00:00,100,80,0.0052204961519728
AggReturn,2019-08-02 00:00:00,200,40,0.0236586363724008
AggReturn,2019-08-02 00:00:00,200,80,0.0236586363724008
AggReturn,2019-08-05 00:00:00,100,40,0.0261952462132776
AggReturn,2019-08-05 00:00:00,100,80,0.0261952462132776
AggReturn,2019-08-05 00:00:00,200,40,0.0433867329311609
AggReturn,2019-08-05 00:00:00,200,80,0.0433867329311609
AggReturn,2019-08-06 00:00:00,100,40,-0.0056602216503671
AggReturn,2019-08-06 00:00:00,100,80,-0.0056602216503671
AggReturn,2019-08-06 00:00:00,200,40,-0.0027952276710443
AggReturn,2019-08-06 00:00:00,200,80,-0.0027952276710443
AggReturn,2019-08-07 00:00:00,100,40,-0.0012619515429328
AggReturn,2019-08-07 00:00:00,100,80,-0.0012619515429328
AggReturn,2019-08-07 00:00:00,200,40,0.015923991030592
AggReturn,2019-08-07 00:00:00,200,80,0.015923991030592
AggReturn,2019-08-08 00:00:00,100,40,-0.0246479457274132
AggReturn,2019-08-08 00:00:00,100,80,-0.0246479457274132
AggReturn,2019-08-08 00:00:00,200,40,-0.0197146353883602
AggReturn,2019-08-08 00:00:00,200,80,-0.0197146353883602
AggReturn,2019-08-09 00:00:00,100,40,-0.0026844430932825
AggReturn,2019-08-09 00:00:00,100,80,-0.0026844430932825
AggReturn,2019-08-09 00:00:00,200,40,-0.0214622577458016
AggReturn,2019-08-09 00:00:00,200,80,-0.0214622577458016
AggReturn,2019-08-12 00:00:00,100,40,0.0276145070840727
AggReturn,2019-08-12 00:00:00,100,80,0.0276145070840727
AggReturn,2019-08-12 00:00:00,200,40,0.0039200486928075
AggReturn,2019-08-12 00:00:00,200,80,0.0039200486928075
AggReturn,2019-08-13 00:00:00,100,40,0.1039813075071006
AggReturn,2019-08-13 00:00:00,100,80,0.1039813075071006
AggReturn,2019-08-13 00:00:00,200,40,0.0976306138643036
AggReturn,2019-08-13 00:00:00,200,80,0.0976306138643036
AggReturn,2019-08-14 00:00:00,100,40,0.0220782974641604
AggReturn,2019-08-14 00:00:00,100,80,0.0220782974641604
AggReturn,2019-08-14 00:00:00,200,40,0.0332165176022566
AggReturn,2019-08-14 00:00:00,200,80,0.0332165176022566
AggReturn,2019-08-15 00:00:00,100,40,0.0292631414462091
AggReturn,2019-08-15 00:00:00,100,80,0.0292631414462091
AggReturn,2019-08-15 00:00:00,200,40,0.032858820495897
AggReturn,2019-08-15 00:00:00,200,80,0.032858820495897
AggReturn,2019-08-16 00:00:00,100,40,0.0700242337427493
AggReturn,2019-08-16 00:00:00,100,80,0.0700242337427493
AggReturn,2019-08-16 00:00:00,200,40,0.037328731006589
AggReturn,2019-08-16 00:00:00,200,80,0.037328731006589
AggReturn,2019-08-19 00:00:00,100,40,-0.0232364650790897
AggReturn,2019-08-19 00:00:00,100,80,-0.0232364650790897
AggReturn,2019-08-19 00:00:00,200,40,0.0056260577943708
AggReturn,2019-08-19 00:00:00,200,80,0.0056260577943708
AggReturn,2019-08-20 00:00:00,100,40,0.0020623311809051
AggReturn,2019-08-20 00:00:00,100,80,0.0020623311809051
AggReturn,2019-08-20 00:00:00,200,40,0.014850276295366
AggReturn,2019-08-20 00:00:00,200,80,0.014850276295366
AggReturn,2019-08-21 00:00:00,100,40,-0.0155950545930392
AggReturn,2019-08-21 00:00:00,100,80,-0.0155950545930392
AggReturn,2019-08-21 00:00:00,200,40,-0.0195574241916911
AggReturn,2019-08-21 00:00:00,200,80,-0.0195574241916911
AggReturn,2019-08-22 00:00:00,100,40,0.0202730068907556
AggReturn,2019-08-22 00:00:00,100,80,0.0202730068907556
AggReturn,2019-08-22 00:00:00,200,40,-0.0106671590773861
AggReturn,2019-08-22 00:00:00,200,80,-0.0106671590773861
AggReturn,2019-08-23 00:00:00,100,40,0.0166204984575799
AggReturn,2019-08-23 00:00:00,100,80,0.0166204984575799
AggReturn,2019-08-23 00:00:00,200,40,0.0275091769895443
AggReturn,2019-08-23 00:00:00,200,80,0.0275091769895443
AggReturn,2019-08-26 00:00:00,100,40,-0.0033620797097682
AggReturn,2019-08-26 00:00:00,100,80,-0.0033620797097682
AggReturn,2019-08-26 00:00:00,200,40,0.0035212285785991
AggReturn,2019-08-26 00:00:00,200,80,0.0035212285785991
AggReturn,2019-08-27 00:00:00,100,40,0.028452533651049
AggReturn,2019-08-27 00:00:00,100,80,0.028452533651049
AggReturn,2019-08-27 00:00:00,200,40,0.0068494115076249
AggReturn,2019-08-27 00:00:00,200,80,0.0068494115076249
AggReturn,2019-08-28 00:00:00,100,40,-0.016381462326629
AggReturn,2019-08-28 00:00:00,100,80,-0.016381462326629
AggReturn,2019-08-28 00:00:00,200,40,0.0324083738922488
AggReturn,2019-08-28 00:00:00,200,80,0.0324083738922488
AggReturn,2019-08-29 00:00:00,100,40,-0.0088124709252599
AggReturn,2019-08-29 00:00:00,100,80,-0.0088124709252599
AggReturn,2019-08-29 00:00:00,200,40,0.0093877741796427
AggReturn,2019-08-29 00:00:00,200,80,0.0093877741796427
AggReturn,2019-08-30 00:00:00,100,40,0.0252898141369129
AggReturn,2019-08-30 00:00:00,100,80,0.0252898141369129
AggReturn,2019-08-30 00:00:00,200,40,0.010542216230485
AggReturn,2019-08-30 00:00:00,200,80,0.010542216230485
AggReturn,2019-09-03 00:00:00,100,40,0.0326527143360731
AggReturn,2019-09-03 00:00:00,100,80,0.0326527143360731
AggReturn,2019-09-03 00:00:00,200,40,0.0230621892128133
AggReturn,2019-09-03 00:00:00,200,80,0.0230621892128133
AggReturn,2019-09-04 00:00:00,100,40,0.0180105619956252
AggReturn,2019-09-04 00:00:00,100,80,0.018008501382775
AggReturn,2019-09-04 00:00:00,200,40,0.0420103997673761
AggReturn,2019-09-04 00:00:00,200,80,0.0420103997673761
AggReturn,2019-09-05 00:00:00,100,40,0.0162059350067206
AggReturn,2019-09-05 00:00:00,100,80,0.0144289395342715
AggReturn,2019-09-05 00:00:00,200,40,0.0128479665508823
AggReturn,2019-09-05 00:00:00,200,80,0.0128479665508823
AggReturn,2019-09-06 00:00:00,100,40,-0.0108378894388562
AggReturn,2019-09-06 00:00:00,100,80,-0.0109508880492685
AggReturn,2019-09-06 00:00:00,200,40,-0.0101584269491826
AggReturn,2019-09-06 00:00:00,200,80,-0.0101584269491826
AggReturn,2019-09-09 00:00:00,100,40,0.0134381152091465
AggReturn,2019-09-09 00:00:00,100,80,0.0139662524266546
AggReturn,2019-09-09 00:00:00,200,40,0.0113825111588863
AggReturn,2019-09-09 00:00:00,200,80,0.0113825111588863
AggReturn,2019-09-10 00:00:00,100,40,-0.0004958420350318
AggReturn,2019-09-10 00:00:00,100,80,0.0016667062175613
AggReturn,2019-09-10 00:00:00,200,40,0.0005860498843386
AggReturn,2019-09-10 00:00:00,200,80,0.0005860498843386
AggReturn,2019-09-11 00:00:00,100,40,-0.0121258986497025
AggReturn,2019-09-11 00:00:00,100,80,-0.0015915452938245
AggReturn,2019-09-11 00:00:00,200,40,0.0031503702671521
AggReturn,2019-09-11 00:00:00,200,80,0.0031503702671521
AggReturn,2019-09-12 00:00:00,100,40,-0.0060750725887578
AggReturn,2019-09-12 00:00:00,100,80,-0.0103976625090784
AggReturn,2019-09-12 00:00:00,200,40,-0.0065191258070156
AggReturn,2019-09-12 00:00:00,200,80,-0.0065191258070156
AggReturn,2019-09-13 00:00:00,100,40,-0.0055431958717303
AggReturn,2019-09-13 00:00:00,100,80,-0.004553101487158
AggReturn,2019-09-13 00:00:00,200,40,-0.0107254189057085
AggReturn,2019-09-13 00:00:00,200,80,-0.0107254189057085
AggReturn,2019-09-16 00:00:00,100,40,-0.0086431042816795
AggReturn,2019-09-16 00:00:00,100,80,-0.0042328894110538
AggReturn,2019-09-16 00:00:00,200,40,0.0001105624181692
AggReturn,2019-09-16 00:00:00,200,80,0.0001105624181692
AggReturn,2019-09-17 00:00:00,100,40,-0.0073437822612288
AggReturn,2019-09-17 00:00:00,100,80,-0.0108607173704526
AggReturn,2019-09-17 00:00:00,200,40,-0.0135821025367913
AggReturn,2019-09-17 00:00:00,200,80,-0.0135821025367913
AggReturn,2019-09-18 00:00:00,100,40,0.0164266949700753
AggReturn,2019-09-18 00:00:00,100,80,0.0133009812895933
AggReturn,2019-09-18 00:00:00,200,40,0.0126219806510164
AggReturn,2019-09-18 00:00:00,200,80,0.0126219806510164
AggReturn,2019-09-19 00:00:00,100,40,0.0129029734855557
AggReturn,2019-09-19 00:00:00,100,80,0.0127110250475505
AggReturn,2019-09-19 00:00:00,200,40,0.0111099296319281
AggReturn,2019-09-19 00:00:00,200,80,0.0111099296319281
AggReturn,2019-09-20 00:00:00,100,40,-0.0035708984678635
AggReturn,2019-09-20 00:00:00,100,80,-0.0048830408823913
AggReturn,2019-09-20 00:00:00,200,40,0.0003200881349064
AggReturn,2019-09-20 00:00:00,200,80,0.0003200881349064
AggReturn,2019-09-23 00:00:00,100,40,-4.7968000265031065e-05
AggReturn,2019-09-23 00:00:00,100,80,-0.002025875448353
AggReturn,2019-09-23 00:00:00,200,40,-0.0006651123275717
AggReturn,2019-09-23 00:00:00,200,80,-0.0006651123275717
AggReturn,2019-09-24 00:00:00,100,40,0.0047030180959106
AggReturn,2019-09-24 00:00:00,100,80,0.0047268141322158
AggReturn,2019-09-24 00:00:00,200,40,-0.0007365045319279
AggReturn,2019-09-24 00:00:00,200,80,-0.0007365045319279
AggReturn,2019-09-25 00:00:00,100,40,-0.0050769202974761
AggReturn,2019-09-25 00:00:00,100,80,-0.0017941376211751
AggReturn,2019-09-25 00:00:00,200,40,-0.0110502927937628
AggReturn,2019-09-25 00:00:00,200,80,-0.0110502927937628
AggReturn,2019-09-26 00:00:00,100,40,-0.0043554419632529
AggReturn,2019-09-26 00:00:00,100,80,-0.000243386158379
AggReturn,2019-09-26 00:00:00,200,40,-0.008093729771417
AggReturn,2019-09-26 00:00:00,200,80,-0.008093729771417
AggReturn,2019-09-27 00:00:00,100,40,0.0006281197628679
AggReturn,2019-09-27 00:00:00,100,80,-0.000452405606819
AggReturn,2019-09-27 00:00:00,200,40,-0.0001851080345547
AggReturn,2019-09-27 00:00:00,200,80,-0.0001851080345547
AggReturn,2019-09-30 00:00:00,100,40,0.0125415046382584
AggReturn,2019-09-30 00:00:00,100,80,0.0110678667209656
AggReturn,2019-09-30 00:00:00,200,40,0.0147681278851677
AggReturn,2019-09-30 00:00:00,200,80,0.0147681278851677
AggReturn,2019-10-01 00:00:00,100,40,0.0139669743578969
AggReturn,2019-10-01 00:00:00,100,80,0.0078679929966386
AggReturn,2019-10-01 00:00:00,200,40,0.00724878190827
AggReturn,2019-10-01 00:00:00,200,80,0.0072494068288561
AggReturn,2019-10-02 00:00:00,100,40,0.0102035141766861
AggReturn,2019-10-02 00:00:00,100,80,0.0146872401470586
AggReturn,2019-10-02 00:00:00,200,40,0.0227199218562641
AggReturn,2019-10-02 00:00:00,200,80,0.0331799612291981
AggReturn,2019-10-03 00:00:00,100,40,0.0218842662958315
AggReturn,2019-10-03 00:00:00,100,80,0.0253045766707157
AggReturn,2019-10-03 00:00:00,200,40,0.0014692399914035
AggReturn,2019-10-03 00:00:00,200,80,0.0081043637448409
AggReturn,2019-10-04 00:00:00,100,40,-0.0107325680914937
AggReturn,2019-10-04 00:00:00,100,80,0.0041963034291038
AggReturn,2019-10-04 00:00:00,200,40,-0.0243082451216219
AggReturn,2019-10-04 00:00:00,200,80,-0.0099843421177434
AggReturn,2019-10-07 00:00:00,100,40,-0.0099767376211707
AggReturn,2019-10-07 00:00:00,100,80,-0.026540191598001
AggReturn,2019-10-07 00:00:00,200,40,0.0086920141133394
AggReturn,2019-10-07 00:00:00,200,80,-0.0141851565026714
AggReturn,2019-10-08 00:00:00,100,40,0.0157141141282249
AggReturn,2019-10-08 00:00:00,100,80,0.0281055878588774
AggReturn,2019-10-08 00:00:00,200,40,0.002337342049922
AggReturn,2019-10-08 00:00:00,200,80,0.0067534162452537
AggReturn,2019-10-09 00:00:00,100,40,-0.0167210941135644
